MeasuredPoint,time,samplerate
0.0002746582,0.0,1000
0.0006713867,0.0010016527269995493,1000
-0.00033569336,0.0020033054539990987,1000
0.00033569336,0.0030049581809986478,1000
0.00039672852,0.004006610907998197,1000
-0.0005187988,0.005008263634997747,1000
-0.0010986328,0.0060099163619972956,1000
-0.0008239746,0.007011569088996845,1000
-0.0005187988,0.008013221815996395,1000
-0.0007019043,0.009014874542995944,1000
0.00048828125,0.010016527269995494,1000
0.0008544922,0.011018179996995043,1000
0.0007019043,0.012019832723994591,1000
0.00036621094,0.01302148545099414,1000
-0.00045776367,0.01402313817799369,1000
-0.0008239746,0.01502479090499324,1000
-0.0011291504,0.01602644363199279,1000
-0.00024414062,0.01702809635899234,1000
0.0008239746,0.01802974908599189,1000
0.0009765625,0.019031401812991438,1000
0.00033569336,0.020033054539990987,1000
0.0010986328,0.021034707266990537,1000
0.00079345703,0.022036359993990087,1000
-0.00015258789,0.023038012720989636,1000
-0.00064086914,0.024039665447989182,1000
-9.1552734e-05,0.025041318174988732,1000
-0.00018310547,0.02604297090198828,1000
-0.0010986328,0.02704462362898783,1000
-0.0002746582,0.02804627635598738,1000
0.00033569336,0.02904792908298693,1000
-9.1552734e-05,0.03004958180998648,1000
-0.00033569336,0.03105123453698603,1000
0.00030517578,0.03205288726398558,1000
0.00076293945,0.03305453999098513,1000
0.00048828125,0.03405619271798468,1000
0.0008239746,0.03505784544498423,1000
0.0008544922,0.03605949817198378,1000
0.00064086914,0.037061150898983326,1000
0.0005493164,0.038062803625982876,1000
0.00021362305,0.039064456352982425,1000
-6.1035156e-05,0.040066109079981975,1000
-0.0020446777,0.041067761806981525,1000
-0.0029296875,0.042069414533981074,1000
-0.0010375977,0.043071067260980624,1000
-0.0009765625,0.04407271998798017,1000
-0.00088500977,0.04507437271497972,1000
-0.00036621094,0.04607602544197927,1000
0.0007324219,0.04707767816897882,1000
0.0021972656,0.048079330895978364,1000
-0.00033569336,0.049080983622977914,1000
-0.00076293945,0.050082636349977463,1000
-0.0005187988,0.05108428907697701,1000
0.00021362305,0.05208594180397656,1000
0.0012207031,0.05308759453097611,1000
0.0009765625,0.05408924725797566,1000
0.0013427734,0.05509089998497521,1000
0.0005493164,0.05609255271197476,1000
-0.00030517578,0.05709420543897431,1000
-0.00061035156,0.05809585816597386,1000
-0.00012207031,0.05909751089297341,1000
0.000579834,0.06009916361997296,1000
0.00079345703,0.06110081634697251,1000
0.0002746582,0.06210246907397206,1000
0.00012207031,0.06310412180097161,1000
-0.00045776367,0.06410577452797116,1000
-0.0013427734,0.0651074272549707,1000
-0.00061035156,0.06610907998197026,1000
-0.0007324219,0.0671107327089698,1000
-0.0007324219,0.06811238543596936,1000
0.0005187988,0.0691140381629689,1000
0.00076293945,0.07011569088996845,1000
-0.00015258789,0.071117343616968,1000
-0.0008239746,0.07211899634396755,1000
-0.0007324219,0.0731206490709671,1000
0.00033569336,0.07412230179796665,1000
0.00079345703,0.0751239545249662,1000
0.0008544922,0.07612560725196575,1000
0.0008239746,0.0771272599789653,1000
-0.0005187988,0.07812891270596485,1000
-0.0011291504,0.0791305654329644,1000
-0.0008544922,0.08013221815996395,1000
-0.0004272461,0.0811338708869635,1000
-0.00030517578,0.08213552361396305,1000
-3.0517578e-05,0.0831371763409626,1000
0.0012207031,0.08413882906796215,1000
0.00021362305,0.0851404817949617,1000
-0.0007324219,0.08614213452196125,1000
-0.00030517578,0.0871437872489608,1000
0.00015258789,0.08814543997596035,1000
0.0006713867,0.0891470927029599,1000
0.0010986328,0.09014874542995945,1000
0.0010681152,0.091150398156959,1000
0.00015258789,0.09215205088395854,1000
0.00018310547,0.0931537036109581,1000
-0.00064086914,0.09415535633795764,1000
0.0002746582,0.0951570090649572,1000
0.0012207031,0.09615866179195673,1000
3.0517578e-05,0.09716031451895628,1000
-0.0008544922,0.09816196724595583,1000
-0.0016174316,0.09916361997295538,1000
-0.0024719238,0.10016527269995493,1000
-0.0019836426,0.10116692542695448,1000
-0.0004272461,0.10216857815395403,1000
0.00048828125,0.10317023088095358,1000
0.001373291,0.10417188360795313,1000
0.0017700195,0.10517353633495267,1000
0.0022583008,0.10617518906195222,1000
0.0019226074,0.10717684178895177,1000
0.00039672852,0.10817849451595132,1000
-9.1552734e-05,0.10918014724295087,1000
0.0,0.11018179996995042,1000
-0.00024414062,0.11118345269694997,1000
-0.00030517578,0.11218510542394952,1000
0.00015258789,0.11318675815094907,1000
0.00018310547,0.11418841087794862,1000
-0.0014648438,0.11519006360494817,1000
-0.0028686523,0.11619171633194772,1000
-0.0023498535,0.11719336905894727,1000
-0.0010986328,0.11819502178594682,1000
-0.00039672852,0.11919667451294637,1000
0.0006713867,0.12019832723994592,1000
0.0020751953,0.12119997996694547,1000
0.0009460449,0.12220163269394502,1000
-3.0517578e-05,0.12320328542094457,1000
0.00018310547,0.12420493814794412,1000
-9.1552734e-05,0.12520659087494368,1000
-0.00039672852,0.12620824360194322,1000
-0.00033569336,0.12720989632894278,1000
0.00061035156,0.12821154905594231,1000
0.0008544922,0.12921320178294185,1000
0.00018310547,0.1302148545099414,1000
0.00012207031,0.13121650723694095,1000
-0.00015258789,0.1322181599639405,1000
-0.00030517578,0.13321981269094005,1000
-0.0007324219,0.1342214654179396,1000
-0.00091552734,0.13522311814493915,1000
0.00024414062,0.1362247708719387,1000
0.00088500977,0.13722642359893825,1000
0.00048828125,0.1382280763259378,1000
0.00024414062,0.13922972905293735,1000
0.0008544922,0.1402313817799369,1000
0.00076293945,0.14123303450693644,1000
-0.00018310547,0.142234687233936,1000
9.1552734e-05,0.14323633996093554,1000
0.00036621094,0.1442379926879351,1000
0.00079345703,0.14523964541493464,1000
-0.00018310547,0.1462412981419342,1000
-0.0014038086,0.14724295086893374,1000
-0.0011291504,0.1482446035959333,1000
-0.0015258789,0.14924625632293284,1000
-0.00030517578,0.1502479090499324,1000
0.00033569336,0.15124956177693194,1000
9.1552734e-05,0.1522512145039315,1000
0.00036621094,0.15325286723093104,1000
0.0010375977,0.1542545199579306,1000
0.0012817383,0.15525617268493014,1000
0.00061035156,0.1562578254119297,1000
-0.0005187988,0.15725947813892924,1000
-0.00064086914,0.1582611308659288,1000
-0.0006713867,0.15926278359292834,1000
-0.0010070801,0.1602644363199279,1000
-0.0006713867,0.16126608904692744,1000
-0.00012207031,0.162267741773927,1000
0.0005187988,0.16326939450092653,1000
0.0011291504,0.1642710472279261,1000
0.0012817383,0.16527269995492563,1000
0.00061035156,0.1662743526819252,1000
-9.1552734e-05,0.16727600540892473,1000
-0.00061035156,0.1682776581359243,1000
-0.000579834,0.16927931086292383,1000
-0.00048828125,0.1702809635899234,1000
-0.0002746582,0.17128261631692293,1000
-0.0004272461,0.1722842690439225,1000
0.00030517578,0.17328592177092203,1000
-0.00024414062,0.1742875744979216,1000
-0.00064086914,0.17528922722492113,1000
-0.00033569336,0.1762908799519207,1000
-0.0007324219,0.17729253267892023,1000
-6.1035156e-05,0.1782941854059198,1000
0.0007324219,0.17929583813291933,1000
0.00024414062,0.1802974908599189,1000
0.00064086914,0.18129914358691843,1000
0.0005187988,0.182300796313918,1000
0.00045776367,0.18330244904091753,1000
-3.0517578e-05,0.1843041017679171,1000
-0.0011291504,0.18530575449491662,1000
-0.0012207031,0.1863074072219162,1000
-0.001159668,0.18730905994891572,1000
3.0517578e-05,0.1883107126759153,1000
-0.00048828125,0.18931236540291482,1000
0.00036621094,0.1903140181299144,1000
0.0006713867,0.19131567085691392,1000
0.0007324219,0.19231732358391346,1000
0.001159668,0.19331897631091302,1000
0.0007019043,0.19432062903791256,1000
0.0013122559,0.19532228176491212,1000
0.00015258789,0.19632393449191166,1000
-0.0006713867,0.19732558721891122,1000
-0.00088500977,0.19832723994591075,1000
-0.00024414062,0.19932889267291032,1000
0.0010070801,0.20033054539990985,1000
0.0013427734,0.20133219812690942,1000
0.0020141602,0.20233385085390895,1000
0.000579834,0.20333550358090852,1000
-0.00088500977,0.20433715630790805,1000
-0.00079345703,0.20533880903490762,1000
-0.0008239746,0.20634046176190715,1000
-0.0005187988,0.20734211448890671,1000
-3.0517578e-05,0.20834376721590625,1000
0.00048828125,0.2093454199429058,1000
0.000579834,0.21034707266990535,1000
-0.0012207031,0.2113487253969049,1000
-0.0016174316,0.21235037812390445,1000
-0.0014343262,0.213352030850904,1000
-0.0022888184,0.21435368357790355,1000
-0.0017700195,0.2153553363049031,1000
-0.00088500977,0.21635698903190265,1000
0.00061035156,0.2173586417589022,1000
0.00079345703,0.21836029448590175,1000
0.0006713867,0.2193619472129013,1000
0.0009765625,0.22036359993990084,1000
0.00030517578,0.2213652526669004,1000
0.00036621094,0.22236690539389994,1000
0.00064086914,0.2233685581208995,1000
0.0016174316,0.22437021084789904,1000
0.0015869141,0.2253718635748986,1000
9.1552734e-05,0.22637351630189814,1000
-0.00015258789,0.2273751690288977,1000
-0.00048828125,0.22837682175589724,1000
-0.0004272461,0.2293784744828968,1000
-0.0011291504,0.23038012720989634,1000
-0.00033569336,0.2313817799368959,1000
0.0013427734,0.23238343266389544,1000
0.00076293945,0.233385085390895,1000
-0.0006713867,0.23438673811789454,1000
-0.0007324219,0.2353883908448941,1000
-0.00030517578,0.23639004357189364,1000
-0.00039672852,0.2373916962988932,1000
0.0007324219,0.23839334902589274,1000
0.00021362305,0.2393950017528923,1000
0.00064086914,0.24039665447989184,1000
-3.0517578e-05,0.2413983072068914,1000
-0.00021362305,0.24239995993389093,1000
0.0004272461,0.2434016126608905,1000
-0.00039672852,0.24440326538789003,1000
0.00033569336,0.2454049181148896,1000
3.0517578e-05,0.24640657084188913,1000
6.1035156e-05,0.2474082235688887,1000
0.00012207031,0.24840987629588823,1000
-0.00024414062,0.2494115290228878,1000
-0.00088500977,0.25041318174988736,1000
-0.00036621094,0.2514148344768869,1000
-6.1035156e-05,0.25241648720388643,1000
-9.1552734e-05,0.25341813993088597,1000
-0.00018310547,0.25441979265788556,1000
-0.00018310547,0.2554214453848851,1000
-0.00012207031,0.25642309811188463,1000
0.00064086914,0.25742475083888416,1000
0.0014648438,0.2584264035658837,1000
0.0016784668,0.2594280562928833,1000
0.00033569336,0.2604297090198828,1000
-0.0004272461,0.26143136174688236,1000
-0.0012512207,0.2624330144738819,1000
-0.0030212402,0.2634346672008815,1000
-0.0024719238,0.264436319927881,1000
-0.0010070801,0.26543797265488056,1000
-6.1035156e-05,0.2664396253818801,1000
0.00030517578,0.2674412781088797,1000
0.0012207031,0.2684429308358792,1000
0.0018310547,0.26944458356287876,1000
0.0016479492,0.2704462362898783,1000
0.0012207031,0.2714478890168779,1000
0.000579834,0.2724495417438774,1000
0.00015258789,0.27345119447087696,1000
-0.0004272461,0.2744528471978765,1000
-0.0008239746,0.2754544999248761,1000
-0.000579834,0.2764561526518756,1000
-0.000579834,0.27745780537887516,1000
-0.00091552734,0.2784594581058747,1000
-0.0006713867,0.2794611108328743,1000
-0.00088500977,0.2804627635598738,1000
-0.00033569336,0.28146441628687335,1000
-0.0005187988,0.2824660690138729,1000
0.00039672852,0.2834677217408725,1000
0.0012207031,0.284469374467872,1000
0.00045776367,0.28547102719487155,1000
0.0008544922,0.2864726799218711,1000
0.0011901855,0.2874743326488707,1000
0.0012207031,0.2884759853758702,1000
0.00061035156,0.28947763810286975,1000
0.00045776367,0.2904792908298693,1000
0.0007324219,0.2914809435568689,1000
0.00021362305,0.2924825962838684,1000
-0.0005493164,0.29348424901086795,1000
-0.001159668,0.2944859017378675,1000
-0.0015258789,0.2954875544648671,1000
-0.0009460449,0.2964892071918666,1000
-0.0010375977,0.29749085991886615,1000
-9.1552734e-05,0.2984925126458657,1000
0.0005187988,0.2994941653728653,1000
6.1035156e-05,0.3004958180998648,1000
-0.00015258789,0.30149747082686434,1000
-0.0002746582,0.3024991235538639,1000
-0.00018310547,0.30350077628086347,1000
-0.00030517578,0.304502429007863,1000
0.00012207031,0.30550408173486254,1000
0.00048828125,0.3065057344618621,1000
0.0004272461,0.30750738718886167,1000
-0.00033569336,0.3085090399158612,1000
9.1552734e-05,0.30951069264286074,1000
-3.0517578e-05,0.3105123453698603,1000
-0.0004272461,0.31151399809685987,1000
-6.1035156e-05,0.3125156508238594,1000
-0.00018310547,0.31351730355085894,1000
-0.0008239746,0.3145189562778585,1000
-0.0013427734,0.31552060900485807,1000
-0.00021362305,0.3165222617318576,1000
-0.00012207031,0.31752391445885714,1000
9.1552734e-05,0.3185255671858567,1000
0.00079345703,0.31952721991285626,1000
0.0007019043,0.3205288726398558,1000
0.0021362305,0.32153052536685534,1000
0.0015563965,0.32253217809385487,1000
0.00079345703,0.3235338308208544,1000
0.00018310547,0.324535483547854,1000
-0.00088500977,0.32553713627485353,1000
-0.0008239746,0.32653878900185307,1000
0.00033569336,0.3275404417288526,1000
0.0008544922,0.3285420944558522,1000
-3.0517578e-05,0.32954374718285173,1000
-0.0014038086,0.33054539990985127,1000
-0.0017700195,0.3315470526368508,1000
-0.0010070801,0.3325487053638504,1000
0.0008544922,0.33355035809084993,1000
0.0012512207,0.33455201081784947,1000
-0.0004272461,0.335553663544849,1000
-0.0012512207,0.3365553162718486,1000
-0.0016174316,0.33755696899884813,1000
-0.00015258789,0.33855862172584766,1000
-0.00045776367,0.3395602744528472,1000
-0.00061035156,0.3405619271798468,1000
0.00033569336,0.3415635799068463,1000
0.0009765625,0.34256523263384586,1000
0.0013122559,0.3435668853608454,1000
0.00039672852,0.344568538087845,1000
0.000579834,0.3455701908148445,1000
0.00064086914,0.34657184354184406,1000
3.0517578e-05,0.3475734962688436,1000
0.0019226074,0.3485751489958432,1000
0.0016479492,0.3495768017228427,1000
0.0009460449,0.35057845444984226,1000
0.00024414062,0.3515801071768418,1000
-0.002319336,0.3525817599038414,1000
-0.0032653809,0.3535834126308409,1000
-0.0027160645,0.35458506535784046,1000
-0.0012817383,0.35558671808484,1000
-0.00048828125,0.3565883708118396,1000
0.0007019043,0.3575900235388391,1000
0.0011901855,0.35859167626583865,1000
0.0015258789,0.3595933289928382,1000
0.0019226074,0.3605949817198378,1000
0.0018310547,0.3615966344468373,1000
0.0016784668,0.36259828717383685,1000
3.0517578e-05,0.3635999399008364,1000
-0.0008544922,0.364601592627836,1000
-0.0014038086,0.3656032453548355,1000
-0.0014343262,0.36660489808183505,1000
-0.0007019043,0.3676065508088346,1000
-0.0007019043,0.3686082035358342,1000
0.0013122559,0.3696098562628337,1000
0.0014343262,0.37061150898983325,1000
0.00048828125,0.3716131617168328,1000
0.0010070801,0.3726148144438324,1000
-0.00061035156,0.3736164671708319,1000
-0.0020446777,0.37461811989783145,1000
-0.0026245117,0.375619772624831,1000
-0.0014953613,0.3766214253518306,1000
-0.0014343262,0.3776230780788301,1000
-0.0012512207,0.37862473080582965,1000
0.0,0.3796263835328292,1000
0.00036621094,0.3806280362598288,1000
0.0018615723,0.3816296889868283,1000
0.0022277832,0.38263134171382784,1000
0.0015869141,0.3836329944408274,1000
0.000579834,0.3846346471678269,1000
0.0007324219,0.3856362998948265,1000
0.00064086914,0.38663795262182604,1000
-0.00018310547,0.3876396053488256,1000
-0.00018310547,0.3886412580758251,1000
-0.00045776367,0.3896429108028247,1000
0.00039672852,0.39064456352982424,1000
0.0008239746,0.3916462162568238,1000
0.0005493164,0.3926478689838233,1000
0.00018310547,0.3936495217108229,1000
0.00036621094,0.39465117443782244,1000
0.0006713867,0.395652827164822,1000
-0.00061035156,0.3966544798918215,1000
-0.0016174316,0.3976561326188211,1000
-0.0012512207,0.39865778534582064,1000
-0.0014953613,0.3996594380728202,1000
-0.001373291,0.4006610907998197,1000
-0.00076293945,0.4016627435268193,1000
-0.00012207031,0.40266439625381883,1000
6.1035156e-05,0.40366604898081837,1000
-0.00024414062,0.4046677017078179,1000
0.0007019043,0.4056693544348175,1000
0.00091552734,0.40667100716181703,1000
0.0014648438,0.40767265988881657,1000
0.00091552734,0.4086743126158161,1000
0.00015258789,0.4096759653428157,1000
-0.00045776367,0.41067761806981523,1000
-0.00039672852,0.41167927079681477,1000
0.0,0.4126809235238143,1000
-0.00064086914,0.4136825762508139,1000
-0.00018310547,0.41468422897781343,1000
0.00021362305,0.41568588170481297,1000
-0.00021362305,0.4166875344318125,1000
0.00061035156,0.4176891871588121,1000
-0.00064086914,0.4186908398858116,1000
-0.0010375977,0.41969249261281116,1000
0.0005493164,0.4206941453398107,1000
0.0012817383,0.4216957980668103,1000
0.0016784668,0.4226974507938098,1000
0.0016784668,0.42369910352080936,1000
0.003967285,0.4247007562478089,1000
-0.00018310547,0.4257024089748085,1000
-0.004486084,0.426704061701808,1000
-0.0051574707,0.42770571442880756,1000
-0.004333496,0.4287073671558071,1000
-0.0014648438,0.4297090198828067,1000
0.00012207031,0.4307106726098062,1000
0.0013427734,0.43171232533680576,1000
0.0015869141,0.4327139780638053,1000
0.0010375977,0.4337156307908049,1000
0.00039672852,0.4347172835178044,1000
0.00015258789,0.43571893624480396,1000
0.000579834,0.4367205889718035,1000
0.0020446777,0.4377222416988031,1000
0.0037841797,0.4387238944258026,1000
0.0030822754,0.43972554715280215,1000
9.1552734e-05,0.4407271998798017,1000
-0.0014343262,0.4417288526068013,1000
-0.0012512207,0.4427305053338008,1000
0.00030517578,0.44373215806080035,1000
0.00091552734,0.4447338107877999,1000
9.1552734e-05,0.4457354635147995,1000
-0.0009460449,0.446737116241799,1000
-0.0022583008,0.44773876896879855,1000
-0.0012512207,0.4487404216957981,1000
-0.00033569336,0.4497420744227976,1000
-9.1552734e-05,0.4507437271497972,1000
0.00018310547,0.45174537987679675,1000
0.0011901855,0.4527470326037963,1000
0.001953125,0.4537486853307958,1000
0.0002746582,0.4547503380577954,1000
-0.0009765625,0.45575199078479495,1000
-0.0029907227,0.4567536435117945,1000
-0.0033874512,0.457755296238794,1000
-0.002380371,0.4587569489657936,1000
-0.0016174316,0.45975860169279315,1000
-0.00045776367,0.4607602544197927,1000
0.0011901855,0.4617619071467922,1000
0.0031433105,0.4627635598737918,1000
0.001159668,0.46376521260079134,1000
0.0,0.4647668653277909,1000
0.0009460449,0.4657685180547904,1000
0.00064086914,0.46677017078179,1000
0.0012817383,0.46777182350878954,1000
0.0012512207,0.4687734762357891,1000
-3.0517578e-05,0.4697751289627886,1000
-0.0015563965,0.4707767816897882,1000
-9.1552734e-05,0.47177843441678774,1000
0.0017089844,0.4727800871437873,1000
0.0014038086,0.4737817398707868,1000
0.001373291,0.4747833925977864,1000
0.00036621094,0.47578504532478594,1000
0.00045776367,0.4767866980517855,1000
-0.0007019043,0.477788350778785,1000
-0.0015563965,0.4787900035057846,1000
-0.0019226074,0.47979165623278414,1000
