MeasuredPoint,time,samplerate
0.0,0.0,1000
0.0,0.0010049241282283187,1000
-6.1035156e-05,0.0020098482564566375,1000
-3.0517578e-05,0.0030147723846849564,1000
0.0,0.004019696512913275,1000
0.0,0.005024620641141593,1000
-3.0517578e-05,0.006029544769369913,1000
-6.1035156e-05,0.007034468897598231,1000
-3.0517578e-05,0.00803939302582655,1000
-3.0517578e-05,0.00904431715405487,1000
-3.0517578e-05,0.010049241282283187,1000
-3.0517578e-05,0.011054165410511506,1000
0.0,0.012059089538739826,1000
-3.0517578e-05,0.013064013666968143,1000
-6.1035156e-05,0.014068937795196463,1000
-3.0517578e-05,0.01507386192342478,1000
-3.0517578e-05,0.0160787860516531,1000
-3.0517578e-05,0.017083710179881417,1000
-3.0517578e-05,0.01808863430810974,1000
-3.0517578e-05,0.019093558436338056,1000
-6.1035156e-05,0.020098482564566374,1000
-3.0517578e-05,0.021103406692794695,1000
-3.0517578e-05,0.022108330821023012,1000
0.0,0.02311325494925133,1000
0.0,0.02411817907747965,1000
-3.0517578e-05,0.02512310320570797,1000
0.0,0.026128027333936286,1000
-3.0517578e-05,0.027132951462164604,1000
0.0,0.028137875590392925,1000
0.0,0.029142799718621243,1000
3.0517578e-05,0.03014772384684956,1000
0.0,0.03115264797507788,1000
0.0,0.0321575721033062,1000
0.0,0.03316249623153452,1000
-3.0517578e-05,0.034167420359762835,1000
-3.0517578e-05,0.035172344487991156,1000
0.0,0.03617726861621948,1000
0.0,0.03718219274444779,1000
0.0,0.03818711687267611,1000
0.0,0.03919204100090443,1000
-3.0517578e-05,0.04019696512913275,1000
0.0,0.04120188925736107,1000
-3.0517578e-05,0.04220681338558939,1000
3.0517578e-05,0.043211737513817704,1000
0.0,0.044216661642046025,1000
0.0,0.045221585770274346,1000
0.0,0.04622650989850266,1000
3.0517578e-05,0.04723143402673098,1000
3.0517578e-05,0.0482363581549593,1000
3.0517578e-05,0.049241282283187617,1000
0.0,0.05024620641141594,1000
-3.0517578e-05,0.05125113053964425,1000
-3.0517578e-05,0.05225605466787257,1000
0.0,0.053260978796100894,1000
-3.0517578e-05,0.05426590292432921,1000
-3.0517578e-05,0.05527082705255753,1000
0.0,0.05627575118078585,1000
-3.0517578e-05,0.057280675309014165,1000
-3.0517578e-05,0.058285599437242486,1000
0.0,0.05929052356547081,1000
-3.0517578e-05,0.06029544769369912,1000
0.0,0.06130037182192744,1000
0.0,0.06230529595015576,1000
3.0517578e-05,0.06331022007838408,1000
-3.0517578e-05,0.0643151442066124,1000
-3.0517578e-05,0.06532006833484072,1000
0.0,0.06632499246306904,1000
0.0,0.06732991659129735,1000
0.0,0.06833484071952567,1000
0.0,0.06933976484775399,1000
-3.0517578e-05,0.07034468897598231,1000
0.0,0.07134961310421063,1000
0.0,0.07235453723243895,1000
0.0,0.07335946136066726,1000
0.0,0.07436438548889558,1000
-3.0517578e-05,0.0753693096171239,1000
3.0517578e-05,0.07637423374535222,1000
-3.0517578e-05,0.07737915787358055,1000
0.0,0.07838408200180887,1000
0.0,0.07938900613003717,1000
0.0,0.0803939302582655,1000
0.0,0.08139885438649382,1000
-3.0517578e-05,0.08240377851472214,1000
-3.0517578e-05,0.08340870264295046,1000
-3.0517578e-05,0.08441362677117878,1000
-6.1035156e-05,0.08541855089940709,1000
0.0,0.08642347502763541,1000
3.0517578e-05,0.08742839915586373,1000
0.0,0.08843332328409205,1000
0.0,0.08943824741232037,1000
-3.0517578e-05,0.09044317154054869,1000
-3.0517578e-05,0.091448095668777,1000
-3.0517578e-05,0.09245301979700532,1000
-3.0517578e-05,0.09345794392523364,1000
-3.0517578e-05,0.09446286805346196,1000
0.0,0.09546779218169028,1000
-3.0517578e-05,0.0964727163099186,1000
-3.0517578e-05,0.09747764043814691,1000
0.0,0.09848256456637523,1000
0.0,0.09948748869460355,1000
-3.0517578e-05,0.10049241282283188,1000
-3.0517578e-05,0.1014973369510602,1000
